	1	2	3	4	5	6	7	8	9
1	3,11111111111111	2,11111111111111	3,22222222222222	2,22222222222222	1,77777777777778	2,66666666666667	1,55555555555556	3,11111111111111	4,44444444444444
2	6,77777777777778	4,33333333333333	4	1,55555555555556	1,55555555555556	3,77777777777778	4,22222222222222	3,88888888888889	2
3	4,11111111111111	3,55555555555556	3,11111111111111	1,88888888888889	3,88888888888889	2,33333333333333	4,33333333333333	2,55555555555556	2,55555555555556
4	3,11111111111111	3,44444444444444	2,88888888888889	1,77777777777778	2,55555555555556	4	3,22222222222222	3,66666666666667	3,44444444444444
5	4,33333333333333	3,22222222222222	2,33333333333333	2,77777777777778	3,11111111111111	2,77777777777778	4,44444444444444	1,77777777777778	3,88888888888889
6	3,44444444444444	4,33333333333333	2	1,55555555555556	3	2,22222222222222	3,33333333333333	2,88888888888889	2,77777777777778
7	5,22222222222222	2,88888888888889	3,44444444444444	2,88888888888889	2,66666666666667	3,33333333333333	3,11111111111111	3,77777777777778	3,88888888888889
8	9,66666666666667	3,16666666666667	1,5	4	2,33333333333333	4,33333333333333	5,66666666666667	2,83333333333333	3
9	6,83333333333333	6,33333333333333	7	4,66666666666667	7,83333333333333	5,33333333333333	7,16666666666667	5	5,5
